record_id,company_id,exhibition_id,edition_year,participation_status,is_current_confirmed,historical_appearance_count,appearance_years,return_likelihood_score,company_name_raw,company_name_normalized,company_aliases,legal_name,official_domain,best_known_website,country,ksa_presence,riyadh_presence,sector,booth_or_sponsor_notes,general_email,sales_email,marketing_email,other_public_email,public_phone,public_whatsapp,linkedin_company,instagram,facebook,x_profile,youtube,other_public_profile,google_business,public_contact_name,public_contact_title,public_contact_profile,best_contact_channel,core_media_service_fit,opportunity_score,opportunity_tier,source_relationship,verification_status,confidence,participation_source_url,contact_source_url,source_checked_at,last_verified_at,notes
exh-saag-2026-0035,co-saag-2026-alwasail-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Al Wasail Industrial Company,Al Wasail Industrial Company,,,alwasail.com,http://alwasail.com,Saudi Arabia,listed_saudi_company_or_presence,pending,Agriculture Technologies,Stand 4-210; Products: AI & Smart Applications,info@alwasail.com,,,,,,https://www.linkedin.com/company/alwasail,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,70,medium,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.alwasail.com/contact/,2026-07-18,2026-07-21,"Official exhibitor details captured in raw snapshot. Enrichment batch 2: Official contact page lists head office, branches, inquiry form, public email and phone; email normalized from obfuscated rendering."
exh-saag-2026-0036,co-saag-2026-watania-agri-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Al Watania Agriculture Company,Al Watania Agriculture Company,,,watania-agri.com,https://watania-agri.com/en/,Saudi Arabia,listed_saudi_company_or_presence,pending,Agro-Food Processing & Packaging,Stand 1-360; Products: Agro-Food Production & Processing,info@wataniaagri.com,,,,,,https://www.linkedin.com/company/alwatania-agriculture-company,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,72,medium,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://watania-agri.com/en/,2026-07-18,2026-07-21,"Enrichment batch 2: Official site lists Watania Agricultural Company, products, projects, certificates, and Riyadh HQ."
exh-saag-2026-0037,co-saag-2026-alyaseenagri-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Al Yaseen Agriculture Co.,Al Yaseen Agriculture Co.,,,alyaseenagri.com,https://www.alyaseenagri.com/,Saudi Arabia,listed_saudi_company_or_presence,pending,"Aquaculture, Official Agency","Stand 4-439; Products: Aquaculture Systems & Technologies, Trade Association, Trade Promotion Council",info@alyaseenagri.com,,,,,,https://www.linkedin.com/company/alyaseenagri,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,70,medium,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.alyaseenagri.com/,2026-07-18,2026-07-21,Official exhibitor details captured in raw snapshot. Enrichment batch 2: Official Arabic/English site matches SAAG domain; LinkedIn page matches Arabic company name and Al Ahsa HQ.
exh-saag-2026-0038,co-saag-2026-alliance-food-security-holding-llc-uae,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Alliance Food Security Holding LLC,Alliance Food Security Holding LLC,,,alliancefoodsecurity.com,https://alliancefoodsecurity.com/,UAE,pending,pending,,Stand 1-486,customerservice@alliancefoodsecurity.com,,,,,,https://www.linkedin.com/company/alliance-food-security-holdings,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://alliancefoodsecurity.com/contact-us/,2026-07-21,2026-07-21,Website not listed in current exhibitor directory. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data.
exh-saag-2026-0039,co-saag-2026-almarai-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Almarai,Almarai,,,almarai.com,http://www.almarai.com,Saudi Arabia,listed_saudi_company_or_presence,pending,Organic & Agro-Food,"Stand 1-110; Products: Dairy Products, Frozen Foods, Dried & Canned Foods, Honey & Dates, Meat Products, Poultry & Fish Products, Spices & Oil",,,,,,,https://sa.linkedin.com/company/almarai,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,78,high,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.almarai.com/en/contact-us,2026-07-18,2026-07-21,"Official exhibitor details captured in raw snapshot. Enrichment batch 2: Official contact page lists customer-service form, hotline, Riyadh PO box, phone and WhatsApp; no new phone/WhatsApp value captured in this batch without direct normalization."
exh-saag-2026-0040,co-saag-2026-altintar-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Altintar Tarim A.Ş,Altintar Tarim A.Ş,,,altintar.com,http://altintar.com/,Turkiye,pending,pending,,Stand 3-189,altintar@altintar.com,,,,+90 242 321 11 30 (pbx),,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.altintar.com/,2026-07-21,2026-07-21,Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data. public_address: AOSB 2. Kisim Mah. 26. Cadde No:6 Dosemealti/Antalya.
exh-saag-2026-0041,co-saag-2026-alvanblanchgroup-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Alvan Blanch Development Co., Ltd.","Alvan Blanch Development Co., Ltd.",,,alvanblanchgroup.com,http://www.alvanblanchgroup.com,United Kingdom,pending,pending,Crop Farming,"Stand 1-550; Products: Crop Protection, Farming Technologies",info@alvanblanch.co.uk,,,,+44 1666 577 333,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.alvanblanch.cz/kontakty.php?lang=en,2026-07-21,2026-07-21,"Official exhibitor details captured in raw snapshot. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data. public_address: Chelworth, Malmesbury, Wiltshire SN16 9SG, United Kingdom."
exh-saag-2026-0042,co-saag-2026-andritz-feed-biofuel-s-s-denmark,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Andritz Feed & Biofuel S/S,Andritz Feed & Biofuel S/S,,,,,Denmark,pending,pending,,Stand 1-270,feed-biofuel@andritz.com,,,,+45 72 160 300,,,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.andritz.com/feed-and-biofuel-en/general-inquiry?contactId=283080,2026-07-21,2026-07-21,"Website not listed in current exhibitor directory. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data. public_address: Glentevej 5-7, 6705 Esbjerg, Denmark."
exh-saag-2026-0043,co-saag-2026-en-angelyeast-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Angel Yeast Co., Ltd.","Angel Yeast Co., Ltd.",,,en.angelyeast.com,http://en.angelyeast.com,China,pending,pending,"Poultry Livestock & Dairy Farming, Aquaculture","Stand 1-482; Products: Animal Health & Technologies, Feeds & Additives, Livestock Technologies, Aquaculture Nutrition",,,,aie@angelyeast.com,,,https://www.linkedin.com/company/angel-yeast/,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://en.angelyeast.com/blog/animal-nutrition/yeast-products-for-antibiotic-free-diets.html,2026-07-21,2026-07-21,Official exhibitor details captured in raw snapshot. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data.
exh-saag-2026-0044,co-saag-2026-fanarpublishing-net,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Arab World Agribusiness Magazine,Arab World Agribusiness Magazine,,,fanarpublishing.net,http://www.fanarpublishing.net,Bahrain,pending,pending,Official Agency,Stand 1-194; Products: Media Partner,fanar@batelco.com.bh,,,,+973 17 213900,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.fanarpublishing.net/arabworldagribusiness/contact-us/,2026-07-21,2026-07-21,Official exhibitor details captured in raw snapshot. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data. contact_department: Marketing Department.
exh-saag-2026-0045,co-saag-2026-arasco-arabian-agricultural-services-co-saudi-arabia,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,ARASCO (Arabian Agricultural Services Co.),ARASCO (Arabian Agricultural Services Co.),,,arasco.com,https://www.arasco.com/overview,Saudi Arabia,listed_saudi_company_or_presence,pending,,Stand 3-230,,,,,+966 920031789; +966 8001110003,,https://www.linkedin.com/company/arasco,,,,,,,,,,phone,agriculture exhibition booth/media/activation opportunity,74,medium,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.arasco.com/overview,2026-07-18,2026-07-21,Website not listed in current exhibitor directory. Enrichment batch 2: Official overview page identifies Arabian Agricultural Services Company and Riyadh headquarters.
exh-saag-2026-0046,co-saag-2026-areen-najd-trading-est-saudi-arabia,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Areen Najd Trading Est.,Areen Najd Trading Est.,,,,,Saudi Arabia,listed_saudi_company_or_presence,pending,,Stand 4-296,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0047,co-saag-2026-artat-com-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Artat Enterprise,Artat Enterprise,,,artat.com.sa,http://www.artat.com.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,"Organic & Agro-Food, Agriculture Technologies, Crop Farming, Poultry Livestock & Dairy Farming, Aquaculture","Stand 2-240; Products: Dairy Products, Frozen Foods, Dried & Canned Foods, Honey & Dates, Meat Products, Poultry & Fish Products, Spices & Oil, Greenhouses Solutions, Hydroponics, Smart Farming, Crop Protection, Farming Technologies, Fertilizers & Pesticides, Animal Health & Technologies, Feeds & Additives, Livestock Technologies, Poultry Systems & Technologies, Aquaculture Materials, Aquaculture Nutrition",info@artat.com.sa,,,,+966 11 492 2288,,,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,66,medium,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://artat.com.sa/about/,2026-07-18,2026-07-21,Official exhibitor details captured in raw snapshot. Enrichment batch 2: Official about page confirms ARTAT Enterprise founded in Saudi Arabia in 2003 and lists contact details.
exh-saag-2026-0048,co-saag-2026-artigianfer-srl-italy,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Artigianfer Srl,Artigianfer Srl,,,artigianfer.com,https://artigianfer.com/en/,Italy,pending,pending,,Stand 4-492,info@artigianfer.com,,,,(+39) 0572 451197,,,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://artigianfer.com/en/contacts/,2026-07-21,2026-07-21,"Website not listed in current exhibitor directory. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data. public_address: Via Francesca Vecchia, 23, 51010 Santa Lucia Uzzanese (PT), Italy."
exh-saag-2026-0049,co-saag-2026-asasiatsa-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Asasiat Development for Agriculture & Trade Co.,Asasiat Development for Agriculture & Trade Co.,,,asasiatsa.com,http://www.asasiatsa.com,Saudi Arabia,listed_saudi_company_or_presence,pending,"Agriculture Technologies, Crop Farming","Stand 5-249; Products: Greenhouses Solutions, Crop Protection, Farming Technologies, Fertilizers & Pesticides, Landscaping & Nurseries",info@asasiatsa.com,,,,0163830666,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://asasiatsa.com/contact-us/,2026-07-21,2026-07-21,"Official exhibitor details captured in raw snapshot. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data. public_address: Buraidah, Madinah Road main branch."
exh-saag-2026-0050,co-saag-2026-ashapura-international-limited-india,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Ashapura International Limited,Ashapura International Limited,,,ashapura.com,https://www.ashapura.com/,India,pending,pending,,Stand 3-174,info@ashapura.com,,,cosec@ashapura.com,+91-22-6665 1700,,,,,,,,,,,,email,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,https://www.ashapura.com/contact-us.html,2026-07-21,2026-07-21,Website not listed in current exhibitor directory. Saudi Agriculture enrichment continuation batch 3; public sources only; no guessed contact data.
exh-saag-2026-0051,co-saag-2026-asm-net,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"ASM Process Automation (Ali Magboul Trade Co., Ltd.)","ASM Process Automation (Ali Magboul Trade Co., Ltd.)",,,asm.net,http://www.asm.net,Saudi Arabia,listed_saudi_company_or_presence,pending,"Agriculture Technologies, Poultry Livestock & Dairy Farming, Agro-Food Processing & Packaging","Stand 4-389; Products: AI & Smart Applications, Poultry Systems & Technologies, Agro-Food Packaging, Agro-Food Production & Processing",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0052,co-saag-2026-astrachem-net,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Astra Agricultural Company Ltd.,Astra Agricultural Company Ltd.,,,astrachem.net,http://www.astrachem.net,Saudi Arabia,listed_saudi_company_or_presence,pending,"Crop Farming, Poultry Livestock & Dairy Farming","Stand 3-139; Products: Crop Protection, Fertilizers & Pesticides, Feeds & Additives",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0053,co-saag-2026-avagro-com-tr,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Avagro Tarim,Avagro Tarim,,,avagro.com.tr,http://www.avagro.com.tr/,Turkiye,pending,pending,Crop Farming,Stand 3-192; Products: Fertilizers & Pesticides,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0054,co-saag-2026-aytokfiltre-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Aytok Filtre Sistemleri Plastik Makina Diş Ticaret Ltd Şti,Aytok Filtre Sistemleri Plastik Makina Diş Ticaret Ltd Şti,,,aytokfiltre.com,http://www.aytokfiltre.com,Turkiye,pending,pending,"Agriculture Technologies, Aquaculture, Crop Farming","Stand 3-188; Products: Greenhouses Solutions, Smart Farming, Smart Irrigation, Aquaculture Systems & Technologies, Farming Technologies",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
